,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,Benchmark,Benchmark,Benchmark
2021-01-11,-0.0012,0.001,0.0022,-0.0009,-0.0004,-0.0007,0.0022,0.0058,0.0091
2021-01-12,-0.0013,-0.0025,-0.0003,-0.0023,-0.0032,-0.0027,0.0019,0.0041,0.0077
2021-01-13,0.0011,-0.0002,-0.0014,-0.0011,-0.0034,-0.0043,0.002,0.004,0.0061
2021-01-14,-0.0011,-0.0001,-0.0013,-0.003,-0.0042,-0.0064,0.0013,0.0033,0.0052
2021-01-15,-0.0028,-0.0039,-0.0029,-0.0029,-0.0059,-0.007,0.0001,0.0014,0.0034
2021-01-19,-0.0017,-0.0045,-0.0056,-0.0001,-0.003,-0.006,0.0012,0.0013,0.0026
2021-01-20,0.0028,0.0011,-0.0017,0.0047,0.0046,0.0017,0.0029,0.004,0.0041
2021-01-21,0.0074,0.0103,0.0086,0.0045,0.0092,0.0091,0.0026,0.0055,0.0066
2021-01-22,0.0086,0.0161,0.019,0.0045,0.0089,0.0137,0.0018,0.0044,0.0072
2021-01-25,0.0113,0.0201,0.0276,0.006,0.0105,0.015,0.0021,0.0038,0.0064
2021-01-26,0.0099,0.0214,0.0302,0.0069,0.0129,0.0174,0.0016,0.0036,0.0054
2021-01-27,0.0074,0.0175,0.029,0.0063,0.0132,0.0193,-0.0019,-0.0004,0.0017
2021-01-28,0.0015,0.009,0.019,0.009,0.0153,0.0223,-0.0005,-0.0025,-0.0009
2021-01-29,-0.0037,-0.0022,0.0052,0.0036,0.0126,0.0189,-0.0031,-0.0037,-0.0056
2021-02-01,-0.0011,-0.0048,-0.0033,0.0076,0.0113,0.0203,-0.0006,-0.0037,-0.0042
2021-02-02,-0.0001,-0.0012,-0.0049,0.0065,0.0142,0.0178,0.0014,0.0009,-0.0023
2021-02-03,-0.0011,-0.0012,-0.0023,0.0076,0.0141,0.0219,0.0013,0.0027,0.0022
2021-02-04,0.0024,0.0013,0.0012,0.006,0.0136,0.0202,0.0027,0.004,0.0054
2021-02-05,0.0017,0.0041,0.003,0.0053,0.0113,0.019,0.0028,0.0055,0.0068
2021-02-08,0.0016,0.0033,0.0057,0.0047,0.01,0.016,0.0034,0.0063,0.009
2021-02-09,0.0005,0.0021,0.0038,0.0048,0.0095,0.0148,0.0029,0.0063,0.0092
2021-02-10,-0.0002,0.0003,0.0019,0.0036,0.0084,0.0131,0.0024,0.0053,0.0088
2021-02-11,-0.0004,-0.0006,-0.0001,0.004,0.0076,0.0124,0.0023,0.0047,0.0076
2021-02-12,-0.0001,-0.0005,-0.0007,0.0038,0.0078,0.0114,0.0027,0.005,0.0074
2021-02-16,-0.0022,-0.0024,-0.0028,0.0025,0.0063,0.0104,0.0022,0.0049,0.0072
2021-02-17,-0.0043,-0.0065,-0.0066,0.0028,0.0053,0.0091,0.0019,0.0041,0.0068
2021-02-18,-0.0048,-0.0091,-0.0113,0.0022,0.005,0.0075,0.0011,0.003,0.0052
2021-02-19,-0.0041,-0.0089,-0.0131,0.0003,0.0025,0.0053,0.0007,0.0018,0.0037
2021-02-22,-0.0074,-0.0114,-0.0162,-0.0033,-0.003,-0.0008,-0.0004,0.0003,0.0014
2021-02-23,-0.0066,-0.0139,-0.0179,-0.0036,-0.0069,-0.0066,-0.0002,-0.0006,0.0001
2021-02-24,-0.0063,-0.0128,-0.0201,-0.0024,-0.0059,-0.0092,0.0013,0.0011,0.0007
2021-02-25,-0.0099,-0.0161,-0.0226,-0.0052,-0.0076,-0.0111,-0.0021,-0.0008,-0.001
2021-02-26,-0.0084,-0.0182,-0.0244,-0.0026,-0.0078,-0.0102,-0.0025,-0.0046,-0.0033
2021-03-01,-0.0006,-0.009,-0.0188,0.0003,-0.0023,-0.0075,0.001,-0.0015,-0.0036
2021-03-02,-0.0033,-0.0038,-0.0122,-0.0015,-0.0012,-0.0038,-0.0002,0.0008,-0.0017
2021-03-03,-0.006,-0.0093,-0.0098,-0.0048,-0.0063,-0.006,-0.0019,-0.0021,-0.0011
2021-03-04,-0.0073,-0.0133,-0.0165,-0.0047,-0.0095,-0.011,-0.0033,-0.0052,-0.0054
2021-03-05,-0.005,-0.0122,-0.0182,-0.0013,-0.006,-0.0108,-0.0005,-0.0038,-0.0057
2021-03-08,-0.0097,-0.0147,-0.0218,-0.0035,-0.0048,-0.0095,-0.0011,-0.0015,-0.0048
2021-03-09,-0.0034,-0.0131,-0.0181,0.0006,-0.003,-0.0042,0.001,-0.0001,-0.0006
2021-03-10,-0.0042,-0.0076,-0.0173,-0.0003,0.0003,-0.0032,0.0017,0.0026,0.0016
2021-03-11,-0.0015,-0.0057,-0.0091,0.0025,0.0022,0.0028,0.0028,0.0045,0.0054
2021-03-12,-0.0023,-0.0038,-0.008,0.0013,0.0038,0.0035,0.0026,0.0054,0.0071
2021-03-15,0.0012,-0.0011,-0.0026,0.0006,0.002,0.0044,0.0031,0.0057,0.0085
2021-03-16,0.0028,0.004,0.0017,0.0022,0.0028,0.0042,0.0025,0.0055,0.0082
2021-03-17,0.0015,0.0043,0.0055,0.0015,0.0037,0.0043,0.0026,0.0051,0.0082
2021-03-18,-0.0033,-0.0018,0.001,-0.0023,-0.0008,0.0014,0.0003,0.0029,0.0054
2021-03-19,-0.0034,-0.0067,-0.0052,-0.0022,-0.0045,-0.0029,-0.0,0.0003,0.0029
2021-03-22,0.0007,-0.0027,-0.0059,0.0013,-0.0009,-0.0032,0.0011,0.001,0.0013
2021-03-23,-0.0003,0.0004,-0.003,0.002,0.0034,0.0012,-0.0001,0.0009,0.0009
2021-03-24,-0.0029,-0.0032,-0.0025,0.0006,0.0026,0.0039,-0.0008,-0.0009,0.0001
2021-03-25,-0.002,-0.0049,-0.0052,-0.0013,-0.0007,0.0013,0.0001,-0.0007,-0.0009
2021-03-26,-0.0011,-0.003,-0.006,0.0012,-0.0,0.0005,0.0022,0.0023,0.0014
2021-03-29,-0.0007,-0.0018,-0.0038,0.0004,0.0016,0.0003,0.0018,0.004,0.0041
2021-03-30,-0.0023,-0.003,-0.004,-0.0016,-0.0012,-0.0,0.0012,0.0031,0.0053
2021-03-31,0.0005,-0.0017,-0.0025,0.0008,-0.0008,-0.0004,0.0016,0.0028,0.0047
2021-04-01,0.0014,0.0019,-0.0004,0.0045,0.0053,0.0037,0.0028,0.0045,0.0057
2021-04-05,0.0044,0.0057,0.0062,0.0077,0.0122,0.013,0.0044,0.0073,0.0089
2021-04-06,0.0041,0.0085,0.0099,0.0059,0.0136,0.0181,0.0037,0.0081,0.011
2021-04-07,0.0054,0.0095,0.0139,0.0062,0.0122,0.0199,0.0034,0.0071,0.0115
2021-04-08,0.0073,0.0127,0.0168,0.0072,0.0135,0.0195,0.0036,0.0069,0.0107
2021-04-09,0.0091,0.0164,0.0219,0.0076,0.0149,0.0212,0.0041,0.0076,0.011
2021-04-12,0.0059,0.0151,0.0225,0.0066,0.0143,0.0216,0.0036,0.0076,0.0112
2021-04-13,0.0085,0.0145,0.0237,0.0071,0.0138,0.0215,0.0035,0.007,0.0111
2021-04-14,0.0048,0.0133,0.0193,0.0045,0.0117,0.0184,0.0025,0.006,0.0096
2021-04-15,0.0067,0.0115,0.0201,0.006,0.0106,0.0178,0.0036,0.0062,0.0097
2021-04-16,0.0054,0.0121,0.017,0.0058,0.0119,0.0165,0.0036,0.0073,0.0098
2021-04-19,0.0054,0.0108,0.0176,0.004,0.0098,0.0159,0.0024,0.0061,0.0097
2021-04-20,0.0029,0.0082,0.0137,0.0032,0.0072,0.0131,0.0011,0.0036,0.0072
2021-04-21,0.0029,0.0057,0.0111,0.004,0.0072,0.0112,0.0022,0.0034,0.0058
2021-04-22,0.0009,0.0038,0.0066,0.0016,0.0056,0.0088,0.0007,0.0029,0.0041
2021-04-23,0.0032,0.0041,0.007,0.0035,0.0051,0.0091,0.0021,0.0028,0.005
2021-04-26,0.0032,0.0064,0.0073,0.0032,0.0067,0.0084,0.0021,0.0041,0.0048
2021-04-27,0.0024,0.0056,0.0088,0.003,0.0062,0.0098,0.0018,0.0038,0.0059
2021-04-28,0.0013,0.0037,0.0068,-0.0012,0.0018,0.005,0.0015,0.0032,0.0053
2021-04-29,0.001,0.0022,0.0047,-0.0021,-0.0034,-0.0004,0.0021,0.0036,0.0054
2021-04-30,-0.0012,-0.0002,0.0011,-0.002,-0.0042,-0.0054,0.001,0.0031,0.0046
2021-05-03,0.0001,-0.0011,-0.0001,-0.0019,-0.004,-0.0061,0.0011,0.0021,0.0042
2021-05-04,-0.0047,-0.0046,-0.0058,-0.0038,-0.0057,-0.0078,0.0001,0.0013,0.0022
2021-05-05,-0.0038,-0.0085,-0.0084,-0.004,-0.0078,-0.0097,0.0002,0.0003,0.0014
2021-05-06,-0.0016,-0.0055,-0.0101,-0.0018,-0.0058,-0.0095,0.0012,0.0014,0.0015
2021-05-07,-0.0007,-0.0024,-0.0062,-0.0001,-0.0019,-0.0059,0.002,0.0032,0.0034
2021-05-10,-0.0041,-0.0048,-0.0064,-0.0029,-0.003,-0.0047,0.0004,0.0024,0.0037
2021-05-11,-0.0045,-0.0085,-0.0093,-0.003,-0.0059,-0.0059,-0.0008,-0.0004,0.0016
2021-05-12,-0.0071,-0.0116,-0.0156,-0.0064,-0.0094,-0.0123,-0.0035,-0.0044,-0.004
2021-05-13,-0.004,-0.0111,-0.0155,-0.0035,-0.0099,-0.0129,-0.0015,-0.0051,-0.0059
2021-05-14,-0.0009,-0.0048,-0.0119,-0.0003,-0.0037,-0.0101,0.0007,-0.0008,-0.0043
2021-05-17,-0.002,-0.0028,-0.0068,-0.0018,-0.0021,-0.0055,0.0003,0.001,-0.0005
2021-05-18,-0.0032,-0.0052,-0.006,-0.0027,-0.0045,-0.0048,-0.0009,-0.0006,0.0001
2021-05-19,-0.0029,-0.0061,-0.0081,-0.002,-0.0047,-0.0066,-0.0011,-0.0021,-0.0018
2021-05-20,0.0002,-0.0028,-0.0059,0.0,-0.002,-0.0047,0.0004,-0.0007,-0.0016
2021-05-21,-0.0018,-0.0016,-0.0046,-0.0007,-0.0006,-0.0027,0.0003,0.0007,-0.0004
2021-05-24,0.0002,-0.0016,-0.0014,0.0025,0.0018,0.0018,0.0016,0.0019,0.0023
2021-05-25,-0.0001,0.0001,-0.0017,0.0026,0.0051,0.0044,0.0011,0.0027,0.0029
2021-05-26,-0.0001,-0.0001,0.0,0.0022,0.0048,0.0073,0.0012,0.0023,0.0039
2021-05-27,-0.0017,-0.0018,-0.0019,0.0007,0.0029,0.0055,0.0011,0.0023,0.0034
2021-05-28,-0.0022,-0.0039,-0.004,0.0008,0.0015,0.0036,0.0012,0.0023,0.0035
2021-06-01,-0.0023,-0.0045,-0.0062,-0.0005,0.0003,0.001,0.0009,0.0021,0.0032
2021-06-02,-0.0011,-0.0034,-0.0056,-0.0005,-0.0011,-0.0003,0.001,0.0019,0.0031
2021-06-03,-0.0026,-0.0037,-0.006,-0.0013,-0.0018,-0.0023,0.0004,0.0014,0.0023
2021-06-04,0.0002,-0.0024,-0.0035,0.0016,0.0003,-0.0002,0.0015,0.0019,0.0029
2021-06-07,0.0002,0.0004,-0.0022,0.003,0.0046,0.0033,0.0012,0.0028,0.0031
2021-06-08,0.0011,0.0013,0.0015,0.0019,0.005,0.0066,0.0011,0.0023,0.0038
2021-06-09,0.0013,0.0024,0.0026,0.0022,0.0042,0.0072,0.0007,0.0018,0.003
2021-06-10,0.0001,0.0014,0.0025,0.0039,0.0061,0.008,0.0013,0.002,0.0031
2021-06-11,0.0014,0.0015,0.0028,0.0037,0.0076,0.0098,0.0013,0.0026,0.0033
2021-06-14,0.0045,0.0059,0.006,0.0042,0.0079,0.0118,0.0014,0.0027,0.004
2021-06-15,0.003,0.0075,0.0089,0.0029,0.0071,0.0108,0.001,0.0024,0.0037
2021-06-16,0.0031,0.0061,0.0107,0.002,0.0048,0.0091,0.0001,0.0011,0.0025
2021-06-17,0.0044,0.0076,0.0106,0.0035,0.0055,0.0084,0.0001,0.0002,0.0012
2021-06-18,0.0024,0.0069,0.01,0.0023,0.0058,0.0078,-0.0018,-0.0017,-0.0016
2021-06-21,0.004,0.0064,0.0109,0.0036,0.0059,0.0095,0.0004,-0.0014,-0.0013
2021-06-22,0.0052,0.0092,0.0117,0.0046,0.0083,0.0106,0.001,0.0014,-0.0004
2021-06-23,0.0042,0.0094,0.0135,0.0039,0.0085,0.0122,0.0007,0.0018,0.0021
2021-06-24,0.0033,0.0075,0.0128,0.0041,0.008,0.0127,0.0014,0.0022,0.0032
2021-06-25,0.0026,0.0059,0.0101,0.0027,0.0068,0.0107,0.0017,0.0031,0.0039
2021-06-28,0.0039,0.0065,0.0098,0.0042,0.0069,0.011,0.0018,0.0035,0.0049
2021-06-29,0.005,0.0089,0.0115,0.005,0.0092,0.0119,0.0016,0.0033,0.0051
2021-06-30,0.0049,0.0099,0.0138,0.004,0.0091,0.0133,0.0015,0.0031,0.0048
2021-07-01,0.0045,0.0095,0.0145,0.0038,0.0079,0.0129,0.002,0.0035,0.0051
2021-07-02,0.0066,0.0112,0.0162,0.0064,0.0102,0.0143,0.0028,0.0048,0.0063
2021-07-06,0.0077,0.0144,0.019,0.0055,0.0119,0.0158,0.0022,0.005,0.007
2021-07-07,0.0092,0.017,0.0237,0.0059,0.0114,0.0178,0.0024,0.0045,0.0073
2021-07-08,0.0066,0.0158,0.0237,0.0038,0.0097,0.0152,0.0009,0.0033,0.0055
2021-07-09,0.0075,0.0141,0.0234,0.0035,0.0074,0.0133,0.0022,0.0032,0.0055
2021-07-12,0.0058,0.0134,0.02,0.0028,0.0063,0.0101,0.0024,0.0047,0.0056
2021-07-13,0.0061,0.012,0.0196,0.0042,0.0069,0.0105,0.0016,0.0041,0.0063
2021-07-14,0.0086,0.0148,0.0207,0.0043,0.0085,0.0113,0.0016,0.0032,0.0057
2021-07-15,0.0068,0.0155,0.0217,0.003,0.0074,0.0116,0.0009,0.0025,0.0042
2021-07-16,0.0039,0.0107,0.0194,0.0025,0.0055,0.0099,-0.0002,0.0007,0.0023
2021-07-19,-0.0003,0.0035,0.0103,0.0003,0.0028,0.0059,-0.0022,-0.0024,-0.0015
2021-07-20,0.0032,0.0028,0.0067,0.0014,0.0018,0.0042,-0.0,-0.0022,-0.0024
2021-07-21,0.002,0.0052,0.0049,0.0022,0.0036,0.004,0.0011,0.0011,-0.0011
2021-07-22,0.0031,0.0051,0.0083,0.0042,0.0064,0.0079,0.0012,0.0023,0.0023
2021-07-23,0.0043,0.0073,0.0094,0.0053,0.0095,0.0118,0.0024,0.0036,0.0047
2021-07-26,0.0041,0.0084,0.0115,0.0043,0.0096,0.0139,0.0024,0.0049,0.0061
2021-07-27,0.0015,0.0056,0.0099,0.0025,0.0068,0.0122,0.0015,0.0039,0.0064
2021-07-28,-0.0004,0.0011,0.0052,0.002,0.0045,0.0088,0.0012,0.0027,0.0052
2021-07-29,0.0003,-0.0001,0.0014,0.0019,0.0039,0.0064,0.0016,0.0029,0.0043
2021-07-30,0.0005,0.0008,0.0004,0.0009,0.0028,0.0048,0.0008,0.0024,0.0036
2021-08-02,0.0001,0.0006,0.0008,0.0007,0.0016,0.0035,0.0004,0.0011,0.0027
2021-08-03,0.0018,0.0019,0.0023,0.0017,0.0024,0.0033,0.0014,0.0018,0.0025
2021-08-04,0.0012,0.0029,0.003,0.0012,0.0029,0.0036,0.0006,0.002,0.0023
2021-08-05,0.0011,0.0022,0.004,0.0024,0.0036,0.0053,0.0013,0.0019,0.0033
2021-08-06,0.0003,0.0014,0.0026,0.0021,0.0045,0.0057,0.0014,0.0027,0.0033
2021-08-09,0.0002,0.0005,0.0016,0.0013,0.0034,0.0058,0.0011,0.0025,0.0038
2021-08-10,-0.0003,-0.0,0.0003,0.0002,0.0015,0.0036,0.0011,0.0022,0.0036
2021-08-11,0.0,-0.0002,-0.0,0.0004,0.0006,0.0019,0.0013,0.0024,0.0035
2021-08-12,0.0028,0.0028,0.0025,0.0017,0.0021,0.0024,0.0015,0.0028,0.0039
2021-08-13,0.0026,0.0054,0.0054,0.0029,0.0046,0.005,0.0016,0.0031,0.0044
2021-08-16,0.0041,0.0067,0.0095,0.0033,0.0062,0.0079,0.0017,0.0032,0.0047
2021-08-17,0.0027,0.0068,0.0094,0.0022,0.0055,0.0084,0.0006,0.0022,0.0038
2021-08-18,-0.0011,0.0015,0.0056,0.001,0.0032,0.0065,-0.001,-0.0004,0.0012
2021-08-19,-0.0007,-0.0018,0.0009,0.0037,0.0047,0.0069,-0.0006,-0.0016,-0.0011
2021-08-20,0.0008,0.0001,-0.0011,0.0067,0.0104,0.0114,0.0005,-0.0002,-0.0011
2021-08-23,0.002,0.0028,0.0021,0.0059,0.0126,0.0163,0.0016,0.0021,0.0015
2021-08-24,0.0017,0.0037,0.0045,0.0041,0.01,0.0168,0.0016,0.0032,0.0037
2021-08-25,0.0003,0.002,0.004,0.0033,0.0075,0.0134,0.0017,0.0033,0.0049
2021-08-26,-0.0005,-0.0002,0.0015,0.0015,0.0048,0.009,0.0006,0.0023,0.0039
2021-08-27,0.0005,0.0001,0.0004,0.0016,0.0031,0.0065,0.0018,0.0024,0.0041
2021-08-30,0.0045,0.0051,0.0046,0.0031,0.0047,0.0063,0.0021,0.0039,0.0045
2021-08-31,0.0028,0.0073,0.0079,0.0019,0.0051,0.0067,0.0016,0.0037,0.0055
2021-09-01,0.003,0.0058,0.0103,0.0017,0.0036,0.0067,0.0015,0.0031,0.0052
2021-09-02,0.0036,0.0066,0.0094,0.0011,0.0028,0.0047,0.0017,0.0032,0.0048
2021-09-03,0.0037,0.0073,0.0103,0.001,0.0021,0.0038,0.0014,0.0031,0.0046
2021-09-07,0.0053,0.009,0.0127,0.0004,0.0014,0.0025,0.0008,0.0022,0.0039
2021-09-08,0.0032,0.0085,0.0122,0.0004,0.0008,0.0018,0.0005,0.0013,0.0027
2021-09-09,0.0018,0.005,0.0103,-0.001,-0.0006,-0.0002,-0.0001,0.0004,0.0011
2021-09-10,-0.0029,-0.0011,0.0021,-0.0016,-0.0025,-0.0022,-0.0012,-0.0013,-0.0008
2021-09-13,-0.002,-0.0049,-0.003,-0.0008,-0.0023,-0.0033,-0.0007,-0.0019,-0.002
2021-09-14,-0.003,-0.005,-0.0078,0.0006,-0.0002,-0.0017,-0.0013,-0.002,-0.0032
2021-09-15,-0.0018,-0.0048,-0.0068,0.0027,0.0033,0.0026,-0.0,-0.0013,-0.002
2021-09-16,-0.0018,-0.0036,-0.0065,0.0026,0.0053,0.0059,-0.0002,-0.0003,-0.0016
2021-09-17,-0.004,-0.0057,-0.0075,-0.0002,0.0024,0.0051,-0.0015,-0.0017,-0.0018
2021-09-20,-0.0062,-0.0101,-0.0119,-0.0026,-0.0028,-0.0002,-0.0035,-0.005,-0.0052
2021-09-21,-0.005,-0.0112,-0.0151,-0.0021,-0.0047,-0.0048,-0.0032,-0.0067,-0.0082
2021-09-22,-0.0022,-0.0071,-0.0133,-0.0001,-0.0022,-0.0048,-0.0015,-0.0047,-0.0081
2021-09-23,-0.001,-0.0032,-0.0081,0.0004,0.0003,-0.0018,0.0003,-0.0012,-0.0043
2021-09-24,-0.0008,-0.0018,-0.0039,0.0002,0.0006,0.0005,0.0005,0.0008,-0.0007
2021-09-27,-0.0021,-0.0029,-0.0039,-0.0021,-0.0019,-0.0016,0.0,0.0005,0.0009
2021-09-28,-0.0049,-0.007,-0.0078,-0.0066,-0.0087,-0.0085,-0.0027,-0.0026,-0.0021
2021-09-29,-0.0035,-0.0084,-0.0104,-0.0055,-0.0121,-0.0142,-0.0021,-0.0047,-0.0047
2021-09-30,-0.0042,-0.0077,-0.0126,-0.0058,-0.0113,-0.0178,-0.0034,-0.0055,-0.0081
2021-10-01,-0.0026,-0.0068,-0.0103,-0.0018,-0.0075,-0.013,-0.0014,-0.0048,-0.0069
2021-10-04,-0.0055,-0.0081,-0.0123,-0.0043,-0.006,-0.0118,-0.0029,-0.0044,-0.0078
2021-10-05,-0.003,-0.0085,-0.0111,-0.0011,-0.0054,-0.0071,-0.0012,-0.0041,-0.0055
2021-10-06,-0.0018,-0.0047,-0.0102,0.001,-0.0001,-0.0044,-0.0005,-0.0017,-0.0046
2021-10-07,-0.0003,-0.0021,-0.0051,0.0017,0.0027,0.0016,0.0007,0.0002,-0.0009
2021-10-08,-0.0006,-0.001,-0.0027,0.0015,0.0031,0.0042,0.0004,0.0011,0.0006
2021-10-11,-0.0006,-0.0013,-0.0016,0.001,0.0024,0.0041,-0.0006,-0.0002,0.0005
2021-10-12,-0.0018,-0.0024,-0.0031,0.0002,0.0012,0.0027,-0.0009,-0.0015,-0.0011
2021-10-13,-0.0021,-0.0039,-0.0045,0.0018,0.002,0.003,-0.0003,-0.0012,-0.0018
2021-10-14,0.0008,-0.0013,-0.003,0.0045,0.0062,0.0064,0.002,0.0017,0.0008
2021-10-15,0.0017,0.0026,0.0005,0.0045,0.009,0.0108,0.0028,0.0048,0.0045
2021-10-18,0.0031,0.0048,0.0057,0.0053,0.0098,0.0143,0.0028,0.0055,0.0075
2021-10-19,0.0047,0.0078,0.0096,0.005,0.0103,0.0148,0.0035,0.0062,0.009
2021-10-20,0.0045,0.0093,0.0124,0.0039,0.0089,0.0142,0.0035,0.007,0.0098
2021-10-21,0.0041,0.0087,0.0134,0.0049,0.0088,0.0138,0.0034,0.0069,0.0104
2021-10-22,0.0028,0.007,0.0115,0.0035,0.0084,0.0123,0.0028,0.0062,0.0097
2021-10-25,0.0024,0.0052,0.0094,0.0026,0.0061,0.011,0.0031,0.0059,0.0093
2021-10-26,0.0027,0.0051,0.0079,0.0031,0.0057,0.0092,0.0028,0.006,0.0088
2021-10-27,0.0019,0.0046,0.007,0.0084,0.0115,0.0141,0.0018,0.0047,0.0078
2021-10-28,0.005,0.0069,0.0096,0.0077,0.0162,0.0193,0.0029,0.0048,0.0076
2021-10-29,0.0018,0.0069,0.0088,0.0098,0.0176,0.0261,0.0028,0.0057,0.0075
2021-11-01,0.0008,0.0026,0.0077,0.0074,0.0173,0.0252,0.0026,0.0054,0.0083
2021-11-02,0.0017,0.0025,0.0043,0.008,0.0155,0.0254,0.0028,0.0055,0.0083
2021-11-03,0.0028,0.0044,0.0053,0.0072,0.0153,0.0228,0.0033,0.0061,0.0088
2021-11-04,0.0019,0.0047,0.0064,0.0072,0.0145,0.0226,0.0035,0.0068,0.0096
2021-11-05,0.0021,0.0041,0.0068,0.0061,0.0134,0.0207,0.0035,0.0069,0.0102
2021-11-08,0.0011,0.0032,0.0052,0.0056,0.0117,0.0191,0.0031,0.0066,0.0101
2021-11-09,0.0013,0.0024,0.0045,0.0044,0.0101,0.0162,0.0022,0.0054,0.0088
2021-11-10,-0.0015,-0.0002,0.0009,0.0017,0.0061,0.0118,0.0008,0.0031,0.0062
2021-11-11,-0.0013,-0.0028,-0.0015,0.0021,0.0039,0.0083,0.0008,0.0016,0.0039
2021-11-12,0.0007,-0.0006,-0.002,0.0036,0.0057,0.0075,0.0017,0.0025,0.0033
2021-11-15,0.0007,0.0014,0.0001,0.0028,0.0064,0.0086,0.0015,0.0032,0.004
2021-11-16,0.0015,0.0021,0.0029,0.0038,0.0067,0.0103,0.0018,0.0033,0.005
2021-11-17,0.0035,0.005,0.0056,0.0034,0.0073,0.0101,0.0013,0.0031,0.0046
2021-11-18,0.0069,0.0104,0.0119,0.0038,0.0072,0.0111,0.0015,0.0028,0.0046
2021-11-19,0.0083,0.0153,0.0188,0.004,0.0079,0.0113,0.0011,0.0026,0.0039
2021-11-22,0.0075,0.0159,0.0229,0.0022,0.0062,0.01,0.0006,0.0017,0.0032
2021-11-23,0.0068,0.0144,0.0229,0.001,0.0032,0.0072,0.0007,0.0012,0.0023
2021-11-24,0.0063,0.0132,0.0209,0.001,0.002,0.0042,0.0009,0.0016,0.0022
2021-11-26,0.0011,0.0074,0.0143,-0.0024,-0.0015,-0.0004,-0.0022,-0.0012,-0.0006
2021-11-29,0.0039,0.0049,0.0113,0.0007,-0.0018,-0.0008,-0.0003,-0.0025,-0.0015
2021-11-30,0.0076,0.0115,0.0126,-0.0018,-0.0012,-0.0036,-0.0028,-0.0031,-0.0053
2021-12-01,0.0061,0.0138,0.0177,-0.0018,-0.0036,-0.003,-0.0039,-0.0067,-0.007
2021-12-02,0.0044,0.0106,0.0183,-0.0018,-0.0036,-0.0054,-0.0014,-0.0053,-0.0081
2021-12-03,0.0022,0.0066,0.0128,-0.0041,-0.0059,-0.0077,-0.0024,-0.0038,-0.0077
2021-12-06,0.0048,0.007,0.0115,-0.0023,-0.0065,-0.0083,-0.0005,-0.0029,-0.0043
2021-12-07,0.009,0.0139,0.0161,0.0015,-0.0008,-0.005,0.0023,0.0018,-0.0006
2021-12-08,0.011,0.0201,0.025,0.0013,0.0028,0.0005,0.0024,0.0047,0.0041
2021-12-09,0.009,0.0201,0.0293,0.0004,0.0017,0.0032,0.0011,0.0035,0.0058
2021-12-10,0.0117,0.0207,0.0319,0.0041,0.0045,0.0058,0.0022,0.0034,0.0057
2021-12-13,0.007,0.0188,0.0279,0.0023,0.0064,0.0068,0.0007,0.003,0.0041
2021-12-14,0.0049,0.012,0.0238,-0.0024,-0.0001,0.004,-0.0003,0.0004,0.0027
2021-12-15,0.0082,0.0131,0.0203,0.0004,-0.002,0.0003,0.0018,0.0015,0.0023
2021-12-16,0.0015,0.0097,0.0147,-0.0035,-0.0031,-0.0055,0.0004,0.0022,0.0019
2021-12-17,0.0004,0.002,0.0102,-0.0035,-0.007,-0.0066,-0.0011,-0.0007,0.0011
2021-12-20,-0.0007,-0.0003,0.0012,-0.0046,-0.0081,-0.0116,-0.0023,-0.0034,-0.003
2021-12-21,0.0019,0.0012,0.0017,-0.001,-0.0057,-0.0091,0.0003,-0.0021,-0.0031
2021-12-22,0.0037,0.0057,0.0049,0.0015,0.0004,-0.0042,0.0016,0.0019,-0.0005
2021-12-23,0.0037,0.0075,0.0094,0.0019,0.0034,0.0023,0.0022,0.0038,0.0041
2021-12-27,0.0063,0.0101,0.0139,0.0048,0.0067,0.0082,0.0038,0.0061,0.0077
2021-12-28,0.0047,0.011,0.0148,0.0036,0.0084,0.0103,0.0032,0.007,0.0093
2021-12-29,0.0041,0.0088,0.0152,0.0034,0.0071,0.0119,0.0029,0.0061,0.01
2021-12-30,0.0026,0.0067,0.0114,0.0019,0.0053,0.009,0.0022,0.0051,0.0083
2021-12-31,0.0018,0.0044,0.0086,0.0004,0.0023,0.0058,0.0015,0.0037,0.0066
2022-01-03,0.0049,0.0067,0.0094,-0.0002,0.0002,0.0021,0.0021,0.0036,0.0058
2022-01-04,0.0025,0.0074,0.0092,-0.0025,-0.0027,-0.0023,0.0018,0.0039,0.0054
2022-01-05,-0.0014,0.0011,0.006,-0.0072,-0.0097,-0.0099,-0.0011,0.0007,0.0028
2022-01-06,-0.0035,-0.0049,-0.0024,-0.0073,-0.0144,-0.0169,-0.001,-0.0021,-0.0003
2022-01-07,-0.0029,-0.0063,-0.0078,-0.0063,-0.0135,-0.0206,-0.0014,-0.0025,-0.0035
2022-01-10,-0.0025,-0.0054,-0.0088,-0.0054,-0.0117,-0.0189,-0.0014,-0.0028,-0.0039
2022-01-11,0.0,-0.0024,-0.0053,-0.0044,-0.0098,-0.016,-0.0,-0.0014,-0.0028
2022-01-12,0.0004,0.0004,-0.0021,-0.0025,-0.0069,-0.0123,0.0003,0.0003,-0.0011
2022-01-13,-0.0022,-0.0018,-0.0018,-0.0077,-0.0102,-0.0146,-0.0015,-0.0012,-0.0012
2022-01-14,-0.0013,-0.0035,-0.0031,-0.0045,-0.0122,-0.0146,-0.0013,-0.0028,-0.0025
